0,0,0.0,0.0,0.0,0.0,0.0,0.11982908894102189,0.7,0.3,0.0
2.5745549766994587,-2.859500920334682,-0.2041293399467136,-0.002054579597964083,0.06721427720130316,-1.4458776239145417,0.001368582300401211,0.1668312736187492,0.7,0.3,0.3865031384190897
2.428662017464841,-2.8476656990864826,-0.27167240385995783,0.0034246917074386694,-0.13106268021639686,-0.9655104868842849,0.08911887364391279,0.20230652512621156,0.7,0.3,0.44567073989797934
2.428662017464841,-2.8476656990864826,-0.3407156173014644,-0.009588429600578761,-0.2274331309194862,0.008820135499248288,0.1348324527025139,0.21861402236256786,0.7,0.3,0.5308336254543535
2.428662017464841,-2.8476656990864826,-0.408258679879217,-0.004109158403514607,-0.28813449609094377,-0.0023035774143863727,0.15371417219467742,0.23487233967471097,0.7,0.3,0.5299819965987899
2.272863703124583,-2.857363835292445,-0.47730189276968915,-0.01712227975623339,-0.3256040733597455,-0.7674458091798487,0.15886853203268556,0.2584821930031865,0.7,0.3,0.48896593820204703
2.272863703124583,-2.857363835292445,-0.47730189276968915,-0.01712227975623339,-0.4291738707074524,-0.008486865487367575,0.19231680642680132,0.2739064781986735,0.7,0.3,0.5304006734713128
2.1089602258243594,-2.8664044601173817,-0.6153883174485649,-0.04314852255107368,-0.3976446110441444,-0.6491906423087124,0.19625628735415707,0.30887832149354566,0.7,0.3,0.5067407083457885
2.1089602258243594,-2.8664044601173817,-0.6829313794752833,-0.03766925139871088,-0.5660249031931786,-0.03169798596980256,0.2432502136694826,0.32647817465897366,0.7,0.3,0.5302229257698754
2.1089602258243594,-2.8664044601173817,-0.7519745922318223,-0.05068237276229468,-0.6314993338892307,-0.024780954499823107,0.2615598648450869,0.3406837395182339,0.7,0.3,0.5299881035956345
1.9576666992779734,-2.9211418500828383,-0.822517952863521,-0.08218788687340269,-0.673437624963507,-0.6224188976732007,0.26059987980475463,0.37835552603631173,0.7,0.3,0.5225903201026451
1.9576666992779734,-2.9211418500828383,-0.890061014339205,-0.07670861576574124,-0.7725531634856245,-0.06687363700368044,0.31320650511805104,0.3921705708898823,0.7,0.3,0.5300644296523068
1.7910629423682058,-2.96346878044607,-0.9455956125834607,-0.0908175915307181,-0.8129697382957585,-0.5898349172251419,0.31044337697244784,0.4157222477159563,0.7,0.3,0.5268936983349336
